Country,Year,policy_,policy_imp,policy_exp,policy_impexp,policy_eu,policy_contig,policy_comlang_off,policy_comrelig,policy_comcol,policy_col45,policy_fta_hmr,policy_fta_wto,policy_ODA,patents_ds_imp,capacity_ws_ds_imp,patents_ds_exp,capacity_ws_ds_exp,patents_ds_eu,capacity_ws_ds_eu,patents_ds_imp_imp,capacity_ws_ds_imp_imp,patents_ds,policy_leakage_index,policy_share,capacity_ds_global,patents_ds_global,ff_perc_tot,co2_int,ffperctot_co2int,innovator,Duration,imports,exports,co2_tot,co2_pc,gdp_pc_ppp,pop_tot,v2x_polyarchy,v2x_libdem,UniqueID,gdp_pc_ppp_sc,pop_tot_sc,co2_int_sc,ff_perc_tot_sc,v2x_polyarchy_sc
Albania,2000,0.0,0.3518203701615503,0.717599457868025,0.42125631675335173,0.0,0.0,0.0,0.000205,0.0,0.0,0.0,0.0,0.14634920634920634,1.7193700016036602,605.6842469526387,2.0378897710060238,700.8177201439904,0.0,0.0,74.51541276677719,26249.621446177967,,177.2822845244052,0.015513898485094048,14.72407165565511,,0.028827674567584883,40.60004270766603,1.170404818606644,0,11.0,43.33878845,20.11528595,3021.6079999999997,0.9781746809999999,6015.897444,3089027.0,0.392,0.327,Albania_2000,-6.4435575080235425,-9.050968673967224,-9.00285430360951,-9.54321368683906,-2.3505022960657582
Albania,2001,0.0,0.3198641968044714,0.707947290938597,0.39288300728542774,0.0,0.0,0.0,0.00286999991,0.0,0.0,0.0,0.0,0.16215183423913046,1.8695403666049975,862.6647542594327,2.118743307266812,972.9627539531109,0.0,0.0,84.42400921003446,38955.89443250473,,156.42942567904984,0.04284598552698585,20.59876120736069,,0.03536184210526316,49.52302631578947,1.7512254371537395,0,12.0,45.15762843,21.33341803,3223.2929999999997,1.053304176,6576.045113,3060173.0,0.43799999999999994,0.368,Albania_2001,-6.112412738625913,-9.059833390876902,-8.783703925668574,-9.43967712539653,-1.4528571573387818
Albania,2002,0.0,0.38248228191093986,0.7278367184528058,0.4463670517562004,0.0,0.0,0.0,0.00594499991,0.0,0.0,0.0,0.0,0.18534082034881558,2.2183956077342732,1112.897423492356,2.5930451402011174,1253.0460863365731,0.0,0.0,105.55000077107988,52951.0261822613,,192.90396092659492,0.06852821295611597,26.73650116092374,,0.045042570722329034,44.21642405932437,1.991621407780609,0,13.0,47.57943101,20.94560691,3751.341,1.2295407090000001,6895.241222,3051010.0,0.531,0.435,Albania_2002,-5.923712280234065,-9.062648508401105,-8.914035207351958,-9.28628201462081,0.3619471448701095
Albania,2003,0.0,0.3756997047347573,0.752014051099711,0.44893650818011444,0.0,0.0,0.0,0.0061499999100000004,0.0,0.0,0.0,0.0,0.18174248984213687,2.297398658687221,1294.581755651676,2.414652805950829,1143.469710637,0.0,0.0,106.07826449533303,59774.99175755697,,189.22025246669628,0.11554536880854946,33.37017419319589,,0.0193560751245688,29.66653890379456,0.5742277557077905,0,14.0,46.17320729,20.84740122,4294.057,1.4126971959999999,7303.827715,3039616.0,0.535,0.41600000000000004,Albania_2003,-5.682166545972568,-9.066149048515781,-9.271383485783028,-9.693295060179434,0.440003243889846
Albania,2004,0.0,0.36815538403627296,0.736288617470837,0.4449219212735355,0.0,0.0,0.0,0.0061499999100000004,0.0,0.0,0.0,0.0,0.2205140186915887,2.780631814080956,1631.2423955739564,2.600062719336722,1334.9695019016417,0.0,0.0,124.6547618207721,73128.03200427494,,175.89916024971808,0.11303692505721964,40.58470595499604,,0.023813819231463106,30.16128450297673,0.7182553769426174,0,15.0,44.82965389,22.21757431,4165.712,1.376212735,7738.542836,3026939.0,0.495,0.41100000000000003,Albania_2004,-5.425174244720651,-9.070043760384637,-9.259232428490188,-9.622660278631955,-0.34055774630752644
Albania,2005,0.0,0.33781351181504216,0.755802970381157,0.4201627323381193,0.0,0.0,0.0,0.0061499999100000004,0.0,0.0,0.0,0.0,0.22062969924812031,2.8383526010669766,1837.738926353422,3.169388101349225,1884.6041139381066,0.0,0.0,135.84169105839246,87952.97785970621,,159.91749089991976,0.12446691076015991,50.22975572595775,,0.012256267409470754,26.446796657381615,0.32413901195676637,0,16.0,47.85934313,23.01298514,4253.72,1.412498211,8208.380023,3011487.0,0.531,0.44,Albania_2005,-5.147418689259176,-9.074791026125553,-9.350461041134741,-9.805794421955147,0.3619471448701095
Albania,2006,0.0,0.3340003391656376,0.778543900066898,0.42264746806193876,0.0,0.0,0.0,0.0061499999100000004,0.0,0.0,0.0,0.0,0.2668388113265351,3.217577728915685,2145.531516541596,3.673528380869223,2146.269080770728,0.0,0.0,157.8462450780599,105254.36278950599,,156.47421955446436,0.11941987582635868,61.39784204419014,,0.01726875744342993,28.268360460500197,0.4881594601158231,0,17.0,49.05747689,25.20960484,3898.0209999999997,1.3025763670000001,8747.69781,2992547.0,0.55,0.447,Albania_2006,-4.82858800568785,-9.080609898318984,-9.305723046151366,-9.726369463934331,0.7327136152138607
Albania,2007,0.0,0.3264496068948069,0.749213088123233,0.4100704479450997,0.0,0.0,0.0,0.0061499999100000004,0.0,0.0,0.0,6.0,0.193127688109883,4.0137275584252174,2564.7841782440105,4.319236167370301,2664.1088957976463,0.0,0.0,220.57130078038736,140945.73539968845,,153.10920755567773,0.11876429436515179,76.00738658095203,,0.02404526166902405,31.748231966053748,0.7633945451526363,0,18.0,54.95422835,28.24787244,3927.357,1.322334855,9341.135207,2970017.0,0.516,0.42700000000000005,Albania_2007,-4.477763212767943,-9.087531714080232,-9.220256660789671,-9.618992978395351,0.06923677354609303
Albania,2008,0.0,0.3203375993140492,0.6258882365928372,0.38259774550373743,0.0,0.0,0.0,0.04120500181,0.0,0.0,0.0,7.0,0.19617170256488314,4.872274215352315,3265.9675167105847,4.54239815162859,3161.2803833019743,0.0,0.0,254.0858406330049,170318.0209662093,,145.41918570447544,0.19587137238224842,96.50102555860774,,0.0,0.0,0.0,0,19.0,52.14933097,25.30241695,4374.731,1.4843111390000001,10119.068309999999,2947314.0,0.517,0.419,Albania_2008,-4.01786934503194,-9.094506680046836,-10.0,-10.0,0.08875079830102983
Albania,2009,0.0,0.3289505611131811,0.6300995863463418,0.3887599133963052,0.0,0.0,0.0,0.04120500181,0.0,0.0,0.0,7.0,0.22342169445444,6.273024675193077,4769.378487027828,6.020409669211981,5164.271363704029,0.0,0.0,312.73601576940735,237773.08443051812,,138.58510567112114,0.1962736529781358,125.06544765250742,,0.0,1.1905402807152472,0.0,0,20.0,49.854102600000004,25.24071661,4378.398,1.495600199,10528.7781,2927519.0,0.531,0.419,Albania_2009,-3.7756595467269483,-9.100588231000847,-9.970760077129905,-10.0,0.3619471448701095
Albania,2010,0.0,0.3641179778068599,0.520120772088305,0.4036873081037362,0.0,0.0,0.0,0.04120500181,0.0,0.0,0.0,7.0,0.31643119001524084,6.978205026517717,6168.34925359011,6.593925862244796,7073.215222426467,0.0,0.0,338.889073622262,299559.29302508244,,154.95005031598342,0.22240006668903345,153.45923812741097,,0.00013030164831585118,2.0170695159293763,0.0002628274826932538,0,21.0,48.56393189,27.97942273,4598.418,1.5785735840000001,10973.41238,2913021.0,0.5429999999999999,0.44,Albania_2010,-3.5128032960176725,-9.105042402545745,-9.95046034306881,-9.997935317002645,0.5961154419293191
Algeria,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9916980790870786,256.8281335630916,2.8623575858329287,425.35666651020387,0.0,0.0,74.60406056075955,6404.530511947436,0.0,0.0,0.0,2.5370907239158766,30.85979675719076,0.9911521954440409,626.8375041267745,621.2913684019156,0,1.0,24.9370286,23.44368508,76970.33,2.988109843,8607.115181000001,25758869.0,0.37200000000000005,0.146,Algeria_1990,-4.9116968086658686,-2.086189727647395,5.395262612818598,5.705212575395935,-2.7407827911644436
Algeria,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8722989498358915,229.4912022924915,2.937044631592706,383.2251327001653,0.0,0.0,67.7855789046163,5415.938338104307,0.0,0.0,0.0,2.710860440329969,33.32102568835523,0.9822293032661316,611.8524419388443,600.9793977472723,0,2.0,23.59976454,29.11782217,79049.519,2.994245635,8297.161445,26400479.0,0.369,0.133,Algeria_1991,-5.09493341592497,-1.8890700556290252,5.027226293782483,5.5638256934563515,-2.799324865429247
Algeria,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.171809071962331,244.24883305457834,2.886441059732225,299.00370174269483,0.0,0.0,75.70946479824177,5830.095068337973,0.0,0.0,0.0,2.7975965772403546,35.611842534868394,0.9885458456887026,604.7586487586487,597.8316498746755,0,3.0,23.86948996,25.31959428,80138.618,2.964986363,8250.304669,27028326.0,0.179,0.069,Algeria_1992,-5.1226339262402885,-1.6961787435894422,4.853001222354649,5.663913895797005,-6.5069895688667625
Algeria,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.518069369177555,315.73071248463975,3.1290594394124844,339.51081265716266,0.0,0.0,81.40438327864548,7305.672866236844,0.0,0.0,0.0,3.0591967088849565,37.734400304425805,0.9808945092242842,603.1802704330213,591.6562153401694,0,4.0,23.13893637,21.783877,82210.473,2.9748124110000003,7899.584722,27635515.0,0.171,0.075,Algeria_1993,-5.329970459800805,-1.5096341190774147,4.814235914495054,5.542675335047278,-6.663101766906236
Algeria,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.434243451124469,300.4513141974091,3.3767775768275623,354.0106456577822,0.0,0.0,89.47479166797444,7827.872172364517,0.0,0.0,0.0,3.334735297004766,39.761499276750726,0.9912313532588356,627.5423194139977,622.0396224999254,0,5.0,26.05371254,22.53072525,86416.522,3.062919622,7668.038944,28213774.0,0.16699999999999998,0.08,Algeria_1994,-5.466854316512533,-1.3319775606982258,5.41257302639292,5.7064668633994025,-6.741157865925974
Algeria,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6038874757139054,319.08981365444964,3.1923438106045956,344.3647066356357,0.0,0.0,104.49914736492647,9252.401381682406,0.0,0.0,0.0,4.029476247119967,42.04681452431884,0.9894416804864566,665.2384742951906,658.2146739308798,0,6.0,28.99622923,26.19477598,95294.329,3.3136880669999997,7808.855605,28757785.0,0.187,0.095,Algeria_1995,-5.383607159887859,-1.1648428996200249,6.33839861925993,5.6781087651579725,-6.350877370827288
Algeria,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2827009369175553,307.250158485143,3.091642843043638,334.92671411733915,0.0,0.0,78.60328764699436,7357.012731616632,0.0,0.0,0.0,4.8004963914615075,44.64437484028986,0.99299309767831,633.134438402008,628.698127235627,0,7.0,23.94469955,29.76044833,97098.493,3.317745825,7987.744589,29266405.0,0.322,0.131,Algeria_1996,-5.277852633656927,-1.0085812958701084,5.5499166598158745,5.734382425447839,-3.7164840289111574
Algeria,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4408432636856543,322.2157030372199,3.3730263761639554,365.2648708608368,0.0,0.0,73.41933767052863,6875.309827015024,0.0,0.0,0.0,5.812861914866833,47.70579530935441,0.9962510765489639,646.5294594457672,644.1056699934653,0,8.0,21.33760013,30.90631138,87340.606,2.936511706,7946.213669,29742979.0,0.322,0.129,Algeria_1997,-5.302404636079473,-0.862165076402702,5.878901229684875,5.786006435327415,-3.7164840289111574
Algeria,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6613975835637205,428.0090440820181,3.4943463650064497,430.5682509632968,0.0,0.0,82.44038149945743,9637.092960823926,0.0,0.0,0.0,7.547690302756571,51.86890682668582,0.9900690041029466,665.3274897426334,658.7201251718025,0,9.0,22.51609655,22.57835401,106999.39300000001,3.5438765539999997,8227.060776999999,30192754.0,0.335,0.135,Algeria_1998,-5.136375112149327,-0.7239822231397195,6.3405848576087145,5.688048964852658,-3.462801707097012
Algeria,1999,0.0,0.09901883599464789,0.23489719633733822,0.17801772711027855,0.0,0.0,0.0,0.0051509999,0.0,0.0,1.0,1.0,0.021119871093974788,3.8165065331915464,619.372478853592,3.390703088775031,633.0493700325935,0.0,0.0,86.94450219082317,14110.032663716911,0.0,49.63814248411698,0.014991074966844205,11.006394521881315,56.99355066062346,0.9913667210720728,649.9345846576755,644.3235181034192,0,10.0,22.78117473,28.14835402,92045.367,3.005719449,8370.928758,30623406.0,0.344,0.14400000000000002,Algeria_1999,-5.051324094304339,-0.5916744645417324,5.962531830154267,5.7086118218553565,-3.2871754843026046
Algeria,2000,0.0,0.09053688071417827,0.20125812623102832,0.16903356026426208,0.0,0.0,0.0,0.0051509999,0.0,0.0,1.0,1.0,0.044526050034427354,4.548364922635019,919.3630287007418,3.9906253498876807,880.3399611793509,0.0,0.0,94.5544553239871,19112.334190953257,0.0,45.62153419187443,0.015513898485094048,14.72407165565511,62.36231878238496,0.9977814985349518,648.3957304311427,646.9572635532503,0,11.0,20.78866954,42.07207644,87861.32,2.830379965,8571.789733,31042235.0,0.33799999999999997,0.131,Algeria_2000,-4.932580297037269,-0.4629990462786395,5.92473724258676,5.81025659865297,-3.4042596328322103
Algeria,2001,0.0,0.13806618679304364,0.2553006576782555,0.21469699636567158,0.0,0.0,1.0,0.024014,0.0,0.0,2.0,2.0,0.07888500169281121,4.749353854906987,1342.3204379015401,3.9290155878745954,1152.4738369759825,0.0,0.0,104.55499376964003,29550.610316527913,0.0,63.54409265097375,0.04284598552698585,20.59876120736069,69.43301807489541,0.9972833686229077,652.3952299149055,650.6229125630533,0,12.0,22.01457229,36.68622256,84219.989,2.677772173,8714.052258,31451514.0,0.33799999999999997,0.131,Algeria_2001,-4.848478383127404,-0.33725764224191046,6.022965801769949,5.802363526131133,-3.4042596328322103
Algeria,2002,0.0,0.16074539601360446,0.3015779456344211,0.2474871794884906,0.0,0.0,1.0,0.0439239992,0.0,0.0,3.0,3.0,0.0792196388348032,5.042754674987925,1616.2292717728017,4.32095458982171,1576.2989067033031,0.0,0.0,129.24651143210292,41424.183509697104,0.01,74.08132327636038,0.06852821295611597,26.73650116092374,75.7609255226322,0.9978454909202831,666.7914358264081,665.3548276236427,0,13.0,25.63014062,35.5045547,89907.506,2.8223888980000003,9085.452015,31855109.0,0.34600000000000003,0.133,Algeria_2002,-4.628916482413504,-0.21326251431645105,6.37653968523524,5.8112705842138705,-3.2481474347927355
Algeria,2003,0.0,0.21246975891894235,0.3083216256313251,0.2742703316776653,0.0,0.0,1.0,0.049719998901,0.0,0.0,5.0,5.0,0.12757019677205395,4.4780368550554535,1686.2007239361224,5.893477615046754,2198.2643693254654,0.0,0.0,106.92076039968923,40260.91553628449,0.019090909090909092,88.31031003862226,0.11554536880854946,33.37017419319589,85.51380665693836,0.9905789284430061,663.2079827400215,656.9598528774582,0,14.0,23.87670398,38.24918133,91575.991,2.8383196560000004,9616.124942,32264157.0,0.336,0.132,Algeria_2003,-4.3151964157912515,-0.08759207962907034,6.288529314186224,5.696128924918142,-3.4432876823420777
Algeria,2004,0.0,0.2256681517053657,0.5108564879150639,0.405865682035243,0.0,0.0,1.0,0.053769999001,0.0,0.0,6.0,6.0,0.1660862255314039,5.282497295579464,2126.0626875055004,5.328365405498805,2070.4432905826047,0.0,0.0,135.4836721373281,54528.5239120609,0.017355371900826446,89.99872315158011,0.11303692505721964,40.58470595499604,95.83732423358029,0.9915608942729778,662.9668901214823,657.372042442232,0,15.0,25.64765575,40.05301589,88510.379,2.707388281,9898.31049,32692163.0,0.353,0.138,Algeria_2004,-4.148375640857697,0.04390275733091187,6.282608028124066,5.711688575769312,-3.1115492615081966
Algeria,2005,0.0,0.2200871287152753,0.31030115435397854,0.2833481019066658,0.0,0.0,1.0,0.053769999001,0.0,0.0,6.0,6.0,0.09476385750550954,6.1059572483514595,2583.893469202712,8.371333151853328,3757.2847626806556,0.0,0.0,146.99676235293697,62205.475536247024,0.01577761081893313,84.47811581266483,0.12446691076015991,50.22975572595775,109.5398402123458,0.9827937443194283,635.1109474410005,624.1830660938004,0,16.0,24.07431896,47.20444327,107278.085,3.2361682710000004,10337.62494,33149724.0,0.354,0.14800000000000002,Algeria_2005,-3.888664335626334,0.1844776770615848,5.59846014279443,5.5727694931765726,-3.0920352367532615
Algeria,2006,0.0,0.21528937951261448,0.29957632203446405,0.2760468787876603,0.0,0.0,1.0,0.053769999001,0.0,0.0,6.0,6.0,0.09139771442923521,6.818252847858727,3281.2245108124307,10.764015239561624,4806.207546641468,0.0,0.0,149.45379267372857,71923.3297293932,0.014343282562666482,86.04744954207231,0.11941987582635868,61.39784204419014,126.96467392031437,0.9934790484241033,652.0681680956405,647.8160631473052,0,17.0,21.91966124,48.81020996,101069.854,3.004365149,10359.83214,33641002.0,0.353,0.153,Algeria_2006,-3.8755360151316767,0.33541135675772615,6.014933093827203,5.742082514091074,-3.1115492615081966
Algeria,2007,0.0,0.22417347962140316,0.23523041329550853,0.2317420447465843,0.0,0.0,1.0,0.053769999001,0.0,0.0,0.0,6.0,0.08523187879126719,8.297444225821339,4347.1979922695,13.846762891875128,6938.364296185458,0.0,0.0,206.35156230997148,108111.73572990017,0.015539347784242255,90.43179174043125,0.11876429436515179,76.00738658095203,150.3589288366493,0.9935956084172005,626.1837545745653,622.1734286074823,0,18.0,24.86929188,47.06775439,109404.945,3.2020673360000003,10547.16374,34166972.0,0.361,0.16,Algeria_2007,-3.7647904333574376,0.4970033423743807,5.3792063845728215,5.74392945493204,-2.955437063468721
Algeria,2008,0.0,0.25145682649829915,0.2977685899986766,0.2823832737240245,0.0,0.0,1.0,0.23185100780100004,0.0,0.0,0.0,7.0,0.10036868668790493,8.723533421217786,5365.570896696523,14.166693376775179,9070.685641767956,0.0,0.0,250.45688869664272,154048.15090170983,0.014126679803856594,109.34294739483383,0.19587137238224842,96.50102555860774,180.7391023060449,0.9925996405539698,625.3461518130881,620.7183655114794,0,19.0,28.71048652,47.973958,110208.01800000001,3.1732245519999998,10625.019859999999,34730608.0,0.35600000000000004,0.153,Algeria_2008,-3.718763915118738,0.6701673258810992,5.358634682348132,5.728147936127762,-3.0530071872433915
Algeria,2009,0.0,0.23757804905347205,0.255388499759031,0.24710630611745077,0.0,0.0,1.0,0.23185100780100004,0.0,0.0,0.0,7.0,0.08611729769858946,10.288846583584716,6979.89598633409,16.163988352741793,11823.981099360119,0.0,0.0,369.9050913188462,250941.54541484136,0.012842436185324175,95.01000195488491,0.1962736529781358,125.06544765250742,217.7694878236772,0.9916312213445284,674.2005468706843,668.5583117245257,0,20.0,35.95204655,35.37219101,121399.70199999999,3.435787368,10610.7114,35333881.0,0.337,0.161,Algeria_2009,-3.7272227054509264,0.8555088509470092,6.558509030565123,5.712802937028446,-3.4237736575871436
Algeria,2010,0.0,0.29934335979550414,0.32418041327349273,0.3138711336713777,0.0,0.0,1.0,0.23204600780100004,0.0,0.0,0.0,7.0,0.15760514781311197,11.690561734528233,7980.756268966764,18.7999999572365,14015.990102045076,0.0,0.0,367.35052592209814,250777.94200445508,0.01167494198665834,126.60819525510945,0.22240006668903345,153.43423812741096,256.6422586578883,0.9959974975638458,571.8738269830527,569.5849005973802,0,21.0,31.42282931,38.44441109,119177.5,3.312560602,10796.05681,35977455.0,0.32299999999999995,0.135,Algeria_2010,-3.6176513076748176,1.0532319160481602,4.0453429953372595,5.781988372426239,-3.696970004156225
Algeria,2011,0.0,0.2945388244133196,0.3184595263347153,0.30909761522380497,0.0,0.0,1.0,0.514531004801,0.0,0.0,0.0,7.0,0.09607993850883935,11.934294204544834,10092.610254491245,18.86859727892453,16239.550094024295,0.0,0.0,342.33075867075945,289502.74445828,0.013470583624234856,120.27183370675768,0.2308943585045584,195.80792127635678,290.95128823444395,0.9875926923236258,549.3358465553669,542.520067689493,0,22.0,28.684625399999994,38.78675715,121187.016,3.30557127,10901.88027,36661444.0,0.341,0.14800000000000002,Algeria_2011,-3.555091223614985,1.2633715450193002,3.491805395620485,5.648810790255501,-3.345717558567407
Algeria,2012,0.0,0.39694146305483075,0.3785431193453727,0.3861227293129804,0.0,0.0,1.0,1.5095149848009999,0.0,0.0,0.0,7.0,0.09309599636032756,11.679187568224906,11640.460249583335,16.97484872401628,17844.02609466545,0.0,0.0,333.0251198960603,331920.83333001944,0.022245985112940778,207.1929175657807,0.49243626846035526,244.38884738111227,316.06584112222174,0.9850674640530115,530.3706923602266,522.4509129313283,0,23.0,28.51440804,36.89025707,129987.81599999999,3.477108092,11054.70247,37383887.0,0.35100000000000003,0.14400000000000002,Algeria_2012,-3.464746703806158,1.4853252664575063,3.0260171691589512,5.60879751381451,-3.150577311018063
Algeria,2013,0.0,0.3948499292732098,0.4128901281310827,0.40469895746794493,0.0,0.0,1.0,1.5095149848009999,0.0,0.0,0.0,7.0,0.1023332418336536,12.633889949912884,12864.203209250267,13.736874599332575,15854.21369350298,0.0,0.0,384.08075753542266,391082.4720879041,0.02022362282994616,197.33507226783757,0.5005135907547372,274.9142763279923,329.95758483838347,0.9907974374402718,488.9137436732383,484.4144843607744,0,24.0,30.40083134,33.209594,134465.223,3.525557358,11138.90337,38140132.0,0.335,0.146,Algeria_2013,-3.4149693162409296,1.7176638621239277,2.007825679402064,5.699591289494915,-3.462801707097012
