Country,Year,policy_,policy_imp,policy_exp,policy_impexp,policy_eu,policy_contig,policy_comlang_off,policy_comrelig,policy_comcol,policy_col45,policy_fta_hmr,policy_fta_wto,policy_ODA,patents_ds_imp,capacity_ws_ds_imp,patents_ds_exp,capacity_ws_ds_exp,patents_ds_eu,capacity_ws_ds_eu,patents_ds_imp_imp,capacity_ws_ds_imp_imp,patents_ds,policy_leakage_index,policy_share,capacity_ds_global,patents_ds_global,ff_perc_tot,co2_int,ffperctot_co2int,innovator,Duration,imports,exports,co2_tot,co2_pc,gdp_pc_ppp,pop_tot,v2x_polyarchy,v2x_libdem,UniqueID,gdp_pc_ppp_sc,pop_tot_sc,co2_int_sc,ff_perc_tot_sc,v2x_polyarchy_sc
Albania,2000,0,0.72481493,0.927287105,0.76325028,0,1,0,0.046371001,0,0,0,0,0.513061224,1.719370002,605.684247,2.037889771,700.8177201,0,0,74.51541277,26249.62145,,445.2253504,0.136626445,14.72407166,,0.028827675,40.60004271,1.170404819,0,11,43.33878845,20.11528595,3021.608,0.978174681,6015.897444,3089027,0.392,0.327,Albania_2000,-6.443557508,-9.050968674,-9.002854304,-9.543213687,-2.350502296
Albania,2001,0,0.695929427,0.919072107,0.737914283,0,1,0,0.055206501,0,0,0,0,0.571076766,1.869540367,862.6647543,2.118743307,972.962754,0,0,84.42400921,38955.89443,,421.7421201,0.167482405,20.59876121,,0.035361842,49.52302632,1.751225437,0,12,45.15762843,21.33341803,3223.293,1.053304176,6576.045113,3060173,0.438,0.368,Albania_2001,-6.112412739,-9.059833391,-8.783703926,-9.439677125,-1.452857157
Albania,2002,0,0.730548143,0.926294834,0.766757992,0,1,0,0.351636507,0,0,0,0,0.586590309,2.218395608,1112.897423,2.59304514,1253.046086,0,0,105.5500008,52951.02618,,427.0174632,0.211919656,26.73650116,,0.045042571,44.21642406,1.991621408,0,13,47.57943101,20.94560691,3751.341,1.229540709,6895.241222,3051010,0.531,0.435,Albania_2002,-5.92371228,-9.062648508,-8.914035207,-9.286282015,0.361947145
Albania,2003,0,0.726407176,0.939855808,0.767947701,0,1,0,0.389582008,0,0,0,0,0.747751948,2.297398659,1294.581756,2.414652806,1143.469711,0,0,106.0782645,59774.99176,,411.9796761,0.269067548,33.37017419,,0.019356075,29.6665389,0.574227756,0,14,46.17320729,20.84740122,4294.057,1.412697196,7303.827715,3039616,0.535,0.416,Albania_2003,-5.682166546,-9.066149049,-9.271383486,-9.69329506,0.440003244
Albania,2004,0,0.721523991,0.90169682,0.759095291,0,1,0,0.405982008,0,0,0,0,0.627616822,2.780631814,1631.242396,2.600062719,1334.969502,0,0,124.6547618,73128.032,,385.7019039,0.270452087,40.58470595,,0.023813819,30.1612845,0.718255377,0,15,44.82965389,22.21757431,4165.712,1.376212735,7738.542836,3026939,0.495,0.411,Albania_2004,-5.425174245,-9.07004376,-9.259232428,-9.622660279,-0.340557746
Albania,2005,0,0.80714178,0.93851049,0.833023081,0,1,0,0.614261998,0,0,0,0,0.721381579,2.838352601,1837.738926,3.169388101,1884.604114,0,0,135.8416911,87952.97786,,447.6559149,0.4668628,50.22975573,,0.012256267,26.44679666,0.324139012,0,16,47.85934313,23.01298514,4253.72,1.412498211,8208.380023,3011487,0.531,0.44,Albania_2005,-5.147418689,-9.074791026,-9.350461041,-9.805794422,0.361947145
Albania,2006,0,0.79602327,0.955098345,0.82774468,0,1,0,0.622666998,0,0,0,0,0.658365793,3.217577729,2145.531517,3.673528381,2146.269081,0,0,157.8462451,105254.3628,,429.3494585,0.494048348,61.39784204,,0.017268757,28.26836046,0.48815946,0,17,49.05747689,25.20960484,3898.021,1.302576367,8747.69781,2992547,0.55,0.447,Albania_2006,-4.828588006,-9.080609898,-9.305723046,-9.726369464,0.732713615
Algeria,1990,0,0.107979322,0.021472748,0.061945955,0,0,0,0.0019482,0,0,1,1,0.058199415,2.991698079,256.8281336,2.862357586,425.3566665,0,0,74.60406056,6404.530512,0,67.64904504,0.055157289,2.537090724,30.85979676,0.991152195,626.8375041,621.2913684,0,1,24.9370286,23.44368508,76970.33,2.988109843,8607.115181,25758869,0.372,0.146,Algeria_1990,-4.911696809,-2.086189728,5.395262613,5.705212575,-2.740782791
Algeria,1991,0,0.110156644,0.023648999,0.057814253,0,0,1,0.0075612,0,0,1,1,0.039208662,2.87229895,229.4912023,2.937044632,383.2251327,0,0,67.7855789,5415.938338,0,63.11568402,0.054043792,2.71086044,33.32102569,0.982229303,611.8524419,600.9793977,0,2,23.59976454,29.11782217,79049.519,2.994245635,8297.161445,26400479,0.369,0.133,Algeria_1991,-5.094933416,-1.889070056,5.027226294,5.563825693,-2.799324865
Algeria,1992,0,0.24075145,0.264047165,0.253864621,0,0,1,0.0127122,0,0,2,2,0.113812563,3.171809072,244.2488331,2.88644106,299.0037017,0,0,75.7094648,5830.095068,0,132.3896755,0.070936382,2.797596577,35.61184253,0.988545846,604.7586488,597.8316499,0,3,23.86948996,25.31959428,80138.618,2.964986363,8250.304669,27028326,0.179,0.069,Algeria_1992,-5.122633926,-1.696178744,4.853001222,5.663913896,-6.506989569
Algeria,1993,0,0.174934478,0.270589174,0.226156401,0,0,1,0.12974521,0,0,3,3,0.133824744,3.518069369,315.7307125,3.129059439,339.5108127,0,0,81.40438328,7305.672866,0,94.62108173,0.116067327,3.059196709,37.7344003,0.980894509,603.1802704,591.6562153,0,4,23.13893637,21.783877,82210.473,2.974812411,7899.584722,27635515,0.171,0.075,Algeria_1993,-5.32997046,-1.509634119,4.814235914,5.542675335,-6.663101767
Algeria,1994,0,0.267627474,0.323174981,0.293904333,0,0,1,0.14947521,0,0,5,5,0.270188154,3.434243451,300.4513142,3.376777577,354.0106457,0,0,89.47479167,7827.872172,0,134.7153882,0.13459112,3.334735297,39.76149928,0.991231353,627.5423194,622.0396225,0,5,26.05371254,22.53072525,86416.522,3.062919622,7668.038944,28213774,0.167,0.08,Algeria_1994,-5.466854317,-1.331977561,5.412573026,5.706466863,-6.741157866
Algeria,1995,0,0.264588214,0.325313109,0.292801128,0,0,1,0.14947521,0,0,5,5,0.290406857,3.603887476,319.0898137,3.192343811,344.3647066,0,0,104.4991474,9252.401382,0,139.465119,0.138081252,4.029476247,42.04681452,0.98944168,665.2384743,658.2146739,0,6,28.99622923,26.19477598,95294.329,3.313688067,7808.855605,28757785,0.187,0.095,Algeria_1995,-5.38360716,-1.1648429,6.338398619,5.678108765,-6.350877371
Algeria,1996,0,0.296032393,0.308498797,0.302880616,0,0,1,0.14947521,0,0,5,5,0.172487157,3.282700937,307.2501585,3.091642843,334.9267141,0,0,78.60328765,7357.012732,0,139.1870374,0.135169063,4.800496391,44.64437484,0.992993098,633.1344384,628.6981272,0,7,23.94469955,29.76044833,97098.493,3.317745825,7987.744589,29266405,0.322,0.131,Algeria_1996,-5.277852634,-1.008581296,5.54991666,5.734382425,-3.716484029
Algeria,1997,0,0.227781645,0.320241334,0.284398969,0,0,1,0.221167207,0,0,5,5,0.241915948,3.440843264,322.215703,3.373026376,365.2648709,0,0,73.41933767,6875.309827,0,111.4449152,0.131379051,5.812861915,47.70579531,0.996251077,646.5294594,644.10567,0,8,21.33760013,30.90631138,87340.606,2.936511706,7946.213669,29742979,0.322,0.129,Algeria_1997,-5.302404636,-0.862165076,5.87890123,5.786006435,-3.716484029
Algeria,1998,0,0.249220263,0.306617681,0.278837268,0,0,1,0.222228207,0,0,6,6,0.265060241,3.661397584,428.0090441,3.494346365,430.568251,0,0,82.4403815,9637.092961,0,116.3043653,0.129391482,7.547690303,51.86890683,0.990069004,665.3274897,658.7201252,0,9,22.51609655,22.57835401,106999.393,3.543876554,8227.060777,30192754,0.335,0.135,Algeria_1998,-5.136375112,-0.723982223,6.340584858,5.688048965,-3.462801707
Algeria,1999,0,0.260202793,0.381736106,0.330861557,0,0,1,0.246374207,0,0,7,7,0.258847902,3.816506533,619.3724789,3.390703089,633.04937,0,0,86.94450219,14110.03266,0,122.5680413,0.136510691,11.00639452,56.99355066,0.991366721,649.9345847,644.3235181,0,10,22.78117473,28.14835402,92045.367,3.005719449,8370.928758,30623406,0.344,0.144,Algeria_1999,-5.051324094,-0.591674465,5.96253183,5.708611822,-3.287175484
Algeria,2000,0,0.252185954,0.36755069,0.333974672,0,0,1,0.246374207,0,0,7,7,0.336125775,4.548364923,919.3630287,3.99062535,880.3399612,0,0,94.55445532,19112.33419,0,124.9225041,0.136626445,14.72407166,62.36231878,0.997781499,648.3957304,646.9572636,0,11,20.78866954,42.07207644,87861.32,2.830379965,8571.789733,31042235,0.338,0.131,Algeria_2000,-4.932580297,-0.462999046,5.924737243,5.810256599,-3.404259633
Algeria,2001,0,0.547017139,0.557758785,0.554038461,0,0,3,0.299796305,0,1,9,9,0.971052929,4.749353855,1342.320438,3.929015588,1152.473837,0,0,104.5549938,29550.61032,0,159.0074659,0.167482405,20.59876121,69.43301807,0.997283369,652.3952299,650.6229126,0,12,22.01457229,36.68622256,84219.989,2.677772173,8714.052258,31451514,0.338,0.131,Algeria_2001,-4.848478383,-0.337257642,6.022965802,5.802363526,-3.404259633
Angola,2000,0,0.167798666,0.039931892,0.056074652,0,0,1,3.752969877,0,1,0,0,0.525969757,2.718252912,283.6260299,6.76103,923.51172,0,0,170.8728527,17829.09479,,66.78411473,0.136626445,14.72407166,,0.356837607,365.795584,130.5296208,0,11,62.86127827,89.68583119,9541.534,0.581961496,4707.441555,16395473,0.152,0.087,Angola_2000,-7.217082683,-4.962874238,-1.015982544,-4.345761936,-7.033868237
Angola,2001,0,0.217525828,0.140956606,0.151103284,0,0,1,5.304515857,0,1,0,0,0.552163656,3.003553771,418.8667353,7.645207254,1481.496167,0,0,225.1068968,31392.74278,,73.29378017,0.167482405,20.59876121,,0.367064739,366.5581395,134.5505679,0,12,74.94685096,75.38894373,9732.218,0.574316054,4746.142077,16945753,0.163,0.089,Angola_2001,-7.194203938,-4.793813573,-0.997254019,-4.183708835,-6.819213965
Angola,2002,0,0.337009512,0.170365965,0.19308536,0,0,2,7.523882776,0,1,0,0,0.441965357,3.27471516,541.310964,8.146989383,1645.868477,0,0,157.8961114,26100.25364,,123.7720997,0.211919656,26.73650116,,0.340710542,339.658707,115.7253021,0,13,48.2167467,57.0849959,12665.818,0.722958875,5218.087245,17519417,0.162,0.086,Angola_2002,-6.915202199,-4.617568721,-1.65790981,-4.601301891,-6.83872799
Angola,2003,0,0.467007422,0.191515414,0.234905652,0,0,2,8.673347725,0,1,0,0,0.472598777,3.674173126,815.9757551,8.905055207,2267.831157,0,0,182.1650973,40455.98771,,169.4485197,0.269067548,33.37017419,,0.365841073,349.7420021,127.9499894,0,14,49.57988943,54.32133738,9064.824,0.500225396,5195.552906,18121479,0.17,0.108,Angola_2003,-6.928523916,-4.432599247,-1.410261937,-4.203098322,-6.682615792
Angola,2004,0,0.475987999,0.193917527,0.237777448,0,0,2,9.896582625,0,1,0,0,0.835158106,4.107015583,1004.419388,9.262000874,2284.348632,0,0,185.6353746,45399.33332,,176.748173,0.270452087,40.58470595,,0.207227813,197.5763952,40.94332436,0,15,45.19957883,58.38034553,18793.375,1.001878117,5568.959139,18758145,0.175,0.108,Angola_2004,-6.707775839,-4.236998504,-5.147481651,-6.716390404,-6.585045668
Angola,2005,0,0.570777079,0.486762535,0.500197027,0,0,2,11.22018864,0,1,0,0,0.616195713,4.709667287,1475.382037,8.946046017,2676.650208,0,0,193.4010477,60586.11243,,254.4094752,0.4668628,50.22875573,,0.195238095,185.9150183,36.29769405,0,16,41.06469436,65.52626777,19156.408,0.985736355,6183.261877,19433602,0.179,0.115,Angola_2005,-6.344615997,-4.029480132,-5.433887552,-6.906372399,-6.506989569
Angola,2006,0,0.624712297,0.540253995,0.557401202,0,0,2,11.85797059,0,1,0,0,0.802089132,5.497197693,2103.777793,9.532367692,3244.154687,0,0,171.2778148,65548.02707,,264.8449767,0.494048348,61.39688051,,0.186053687,177.0323974,32.93753028,0,17,31.15729583,63.4678635,22266.024,1.105019027,6652.097136,20149901,0.179,0.115,Angola_2006,-6.067452756,-3.809414011,-5.652046613,-7.051903108,-6.506989569
Angola,2007,0,0.596149888,0.788227845,0.735827495,0,0,2,13.23998352,0,1,0,0,0.685093992,4.458857443,2107.382223,4.663538842,2160.581325,0,0,179.0422304,84620.42539,,296.5975597,0.511600018,76.00446202,,0.214988885,205.238806,44.12406213,0,18,40.15428452,67.90578337,25151.953,1.203134,7309.990309,20905363,0.179,0.115,Angola_2007,-5.67852338,-3.577315974,-4.959291211,-6.593413038,-6.506989569
Angola,2008,0,0.700397417,0.790519531,0.767521484,0,0,2,15.49047541,0,1,0,2,0.642392718,6.213807697,3269.220494,7.634811189,3954.047735,0,0,303.7910664,159831.1419,,358.4105591,0.570889836,96.49621349,,0.236466535,224.9670276,53.19717359,0,19,48.88967943,72.47502847,25709.337,1.185000494,7830.233046,21695634,0.195,0.126,Angola_2008,-5.370969371,-3.334523685,-4.474761887,-6.253090874,-6.194765173
Angola,2009,0,0.699792448,0.677780792,0.686109935,0,0,2,15.51504541,0,1,0,2,0.555670765,8.375041331,4680.096195,13.11081691,7474.412191,0,0,533.3966617,298069.8946,,331.9017874,0.584675536,125.0608207,,0.334997829,318.9676509,106.8534705,0,20,63.68883933,58.75730302,27792.193,1.234425074,7610.310423,22514281,0.223,0.125,Angola_2009,-5.50098192,-3.083013534,-2.166086557,-4.691822164,-5.64837248
Argentina,1990,0,0.100065,0.052687619,0.06444793,0,0,0,0.33312839,0,0,0,0,0.249721982,2.938329195,471.2132781,1.943682224,305.3908854,0,0,13.60834984,2182.340614,0.015644739,62.69072233,0.055157289,2.537090724,30.84415202,0.45894515,337.782248,155.0235246,0,1,4.631322407,10.35953659,112147.861,3.438151412,14144.88628,32618651,0.82,0.593,Argentina_1990,-1.637910207,0.021317914,-1.703996045,-2.727826078,6.001500299
Argentina,1991,0,0.093499479,0.063890987,0.075991841,0,0,0,0.82844639,0,0,0,0,0.116520627,2.905703242,400.0106903,1.870728015,238.8601544,0,0,17.66089572,2431.2693,0.01422249,51.12277378,0.054043792,2.71086044,33.3068032,0.513577308,374.6900926,192.4323289,0,2,6.078010811,7.675043348,117098.311,3.539959219,15221.92642,33079000,0.809,0.594,Argentina_1991,-1.001192019,0.162749382,-0.79753152,-1.862157169,5.786846027
Argentina,1992,0,0.135009645,0.104989051,0.121458982,0,0,0,1.59066832,0,0,0,0,0.5733839,3.335770045,446.6263727,2.010545465,241.4551903,0,0,27.12912766,3632.319888,0.012929537,73.51648968,0.070936382,2.797596577,35.598913,0.515634649,321.7458223,165.9032941,0,3,8.132793114,6.598187472,121352.031,3.619280358,16209.46508,33529326,0.81,0.593,Argentina_1992,-0.417384784,0.301101517,-2.097854074,-1.829557752,5.806360051
Argentina,1993,0,0.133253339,0.098546066,0.118025761,0,0,0,1.634309319,0,0,0,0,0.572531215,3.53108328,464.1737837,1.877555302,219.2511344,0,0,32.88780315,4323.221747,0.011754124,72.11359523,0.116067327,3.059196709,37.72264618,0.476344871,287.735032,137.0611067,0,4,9.313799914,6.909351534,117927.053,3.471494485,17312.18216,33970111,0.821,0.602,Argentina_1993,0.234512944,0.436522403,-2.933166329,-2.45212038,6.021014324
Argentina,1994,0,0.177776964,0.132718415,0.158716354,0,0,1,2.525661319,0,0,0,0,0.827151935,3.543935971,435.885786,1.897782454,227.9811632,0,0,37.58130447,4622.305982,0.010685567,92.11080252,0.13459112,3.334735297,39.75081371,0.42250228,275.1347318,116.2450515,0,5,10.60439714,7.529948726,122408.127,3.558099412,18092.17773,34402672,0.843,0.623,Argentina_1994,0.695626089,0.569416657,-3.242632386,-3.305278289,6.450322868
Argentina,1995,0,0.191262515,0.126295157,0.157841704,0,0,1,2.525661319,0,0,0,0,0.751928442,3.484667666,409.3401305,1.518306404,182.3089118,0,0,35.16382613,4130.656509,0.009714152,100.0855832,0.138081252,4.029476247,42.03710037,0.47965858,272.6993707,130.8025928,0,6,10.09101283,9.68041026,127963.632,3.674141708,17362.67291,34828170,0.833,0.637,Argentina_1995,0.264361766,0.700140969,-3.302445374,-2.399613308,6.255182621
Argentina,1996,0,0.185318465,0.10487723,0.145271997,0,0,1,2.525661319,0,0,0,0,0.819424932,3.550175927,420.6952095,1.574090177,194.9124768,0,0,39.32839326,4660.407535,0.008831047,92.25730481,0.135169063,4.796496391,44.63554379,0.551768055,310.5884177,171.3727672,0,7,11.07787165,10.42859676,135000.605,3.830198391,18104.85744,35246374,0.838,0.634,Argentina_1996,0.703122005,0.828624371,-2.371882307,-1.257009127,6.352752745
Argentina,1997,0,0.170846383,0.092154919,0.1349738,0,0,1,2.588201321,0,0,0,0,0.765100311,3.816017613,431.7989396,1.564040788,182.3571782,0,0,48.75087948,5516.373403,0.008028225,84.22298683,0.131379051,5.801015761,47.69776708,0.489000719,275.5023724,134.7208582,0,8,12.77532874,10.5608501,138003.878,3.870270007,19347.71142,35657429,0.834,0.631,Argentina_1997,1.437865033,0.95491141,-3.233603054,-2.251583283,6.274696646
Argentina,1998,0,0.181250957,0.107197796,0.147856761,0,0,1,2.61949532,0,0,0,0,0.719103463,4.064066504,506.8709315,1.739863518,232.2111221,0,0,52.56644878,6556.094697,0.007298386,82.44808199,0.129391482,7.53529977,51.86160844,0.526961576,289.1222361,152.3563091,0,9,12.93444601,10.41558196,139815.376,3.876926392,19866.41468,36063459,0.816,0.613,Argentina_1998,1.744508943,1.079654634,-2.8990963,-1.650077956,5.9234442
Argentina,1999,0,0.183814444,0.139430823,0.162830045,0,0,1,4.164958261,0,0,0,0,0.561817457,4.413936939,745.4514653,2.487656561,465.2063446,0,0,51.00555926,8614.116924,0.026634897,82.73362007,0.136510691,10.99348055,56.96691576,0.632021523,325.8631567,205.9525285,0,10,11.55557045,9.827174515,146984.361,4.030588815,18981.33467,36467218,0.813,0.584,Argentina_1999,1.221272604,1.203700147,-1.996731466,0.014639943,5.864902126
Argentina,2000,0,0.161327951,0.123303303,0.141875917,0,0,1,4.164958261,0,0,0,0,0.471749006,4.47353291,839.8188634,2.573598534,517.0897643,0,0,52.05434007,9772.190704,0.024213542,71.99813302,0.136626445,14.71165437,62.33810524,0.587515846,275.961524,162.1317682,0,11,11.63606955,10.98637523,142136.587,3.854991948,18625.45126,36870787,0.837,0.648,Argentina_2000,1.010883565,1.327687287,-3.222326193,-0.690570739,6.33323872
Argentina,2001,0,0.209975044,0.150131393,0.176018692,0,0,1,6.138024501,0,0,0,0,0.68791638,4.84709796,1267.993011,2.529351987,720.3758093,0,0,49.79543637,13026.40586,0.032012311,80.19756406,0.167482405,20.57582151,69.40100576,0.493010349,242.725675,119.6662696,0,12,10.27324737,11.57900808,133720.822,3.587350317,17610.90588,37275652,0.843,0.675,Argentina_2001,0.411110658,1.452072593,-4.038605724,-2.188049058,6.450322868
Argentina,2002,0,0.531029262,0.376082289,0.416151168,0,1,1,9.010012521,0,0,1,1,0.72595762,5.64101787,1728.970628,3.089785645,1024.152852,0,0,75.42112737,23116.55749,0.029102101,130.3757939,0.211919656,26.71344376,75.74182342,0.484783868,221.7018402,107.4774757,0,13,13.37012736,28.382597,124714.67,3.309683688,15523.17229,37681749,0.826,0.64,Argentina_2002,-0.823103277,1.576836402,-4.554955583,-2.318401012,6.118584448
Argentina,2003,0,0.605587325,0.376400422,0.449200616,0,1,1,10.28301374,0,0,1,1,0.861987961,5.350016971,1920.895264,3.469146214,1346.475949,0,0,78.719107,28263.67854,0.026456456,139.5949684,0.269067548,33.34800362,85.50644111,0.528362477,244.6168598,129.2463699,0,14,14.7138051,25.93094293,135062.944,3.546088324,16714.81568,38087868,0.819,0.65,Argentina_2003,-0.11863462,1.70160697,-3.992157823,-1.627880103,5.981986274
Argentina,2004,0,0.59928861,0.378065986,0.465533249,0,1,2,11.90301468,0,0,1,1,0.924710997,5.978549979,2142.794908,3.666934573,1427.569389,0,0,100.7088339,36095.4374,0.024051323,130.0654209,0.270452087,40.56138809,95.83062828,0.595708639,288.8701612,172.0824507,0,15,16.84502668,23.84761942,157589.325,4.094082917,18032.76846,38491972,0.81,0.639,Argentina_2004,0.66050487,1.825758476,-2.905287313,-0.560752572,5.806360051
Argentina,2005,0,0.659220429,0.452889103,0.538180272,0,1,3,13.66274467,0,0,1,1,0.920212178,6.312021868,2474.017219,4.161568205,1788.362148,0,0,109.2320269,42813.84334,0.031864839,174.4366109,0.4668628,50.20733471,109.523753,0.59047392,300.0318993,177.1610118,0,16,17.30539424,23.24587673,162110.736,4.168128548,19426.60683,38892931,0.807,0.632,Argentina_2005,1.484505952,1.948943755,-2.63115265,-0.643698835,5.747817977
Armenia,1992,0,0.123245499,0.135991711,0.12469858,0,0,0,0,0,0,0,0,0,6.991578615,1100.846817,3.645994523,438.0023313,0,0,428.2761702,67433.47745,0,67.13563537,0.070936382,2.797596577,35.61184253,0.650261172,0,0,0,3,61.25600438,39.82075502,5826.863,1.692469568,2735.788923,3442817,0.614,0.348,Armenia_1992,-8.382672566,-8.942274968,-10,0.303654664,1.9816112
Armenia,1993,0,0.122661709,0.00395652,0.075357914,0,0,0,0,0,0,0,0,0.055748818,1.294159083,201.2853664,0.089134716,3.359196812,0,0,78.62556144,12228.92545,0,64.80436419,0.116067327,3.059196709,37.7344003,0.306964606,0,0,0,4,60.75417041,47.21897587,2555.899,0.759981244,2554.174446,3363108,0.601,0.335,Armenia_1993,-8.490038333,-8.966763695,-10,-5.136020064,1.727928878
Armenia,1994,0,0.050815935,0.037652325,0.045823224,0,0,0,0,0,0,0,0,0.021775871,3.131715649,440.6180303,0.299768274,20.43669018,0,0,228.9325643,32209.76194,0,26.27062696,0.13459112,3.334735297,39.76149928,0.366763742,0,0,0,5,73.10132525,39.32803935,2706.246,0.824153606,2757.229291,3283667,0.618,0.333,Armenia_1994,-8.369997577,-8.991170085,-10,-4.188478254,2.059667299
Armenia,1995,0,0.072856185,0.037776548,0.060964414,0,0,0,0,0,0,0,0,0.081385674,2.328035361,301.5055512,0.329436697,38.17587848,0,0,144.7733866,18749.70649,0,39.93361551,0.138081252,4.029476247,42.04681452,0.622866217,0,0,0,6,62.18693624,23.92792083,3410.31,1.059975483,3008.234256,3217348,0.505,0.279,Armenia_1995,-8.221609954,-9.011545047,-10,-0.13042963,-0.145417499
Armenia,1996,0,0.079887449,0.016659514,0.063950977,0,0,0,0,0,0,0,0,0.076289984,1.848393743,227.0345436,0.410701724,53.19742007,0,0,103.4907462,12711.56343,0,36.64318591,0.135169063,4.800496391,44.64437484,0.373436161,0,0,0,7,55.98955662,23.2400035,2563.233,0.809044887,3234.061455,3168221,0.419,0.234,Armenia_1996,-8.088106773,-9.026638169,-10,-4.082751044,-1.823623628
