Country,Year,tax,ets,fit,rps,pricing,techpol,tax_imp,ets_imp,fit_imp,rps_imp,pricing_imp,techpol_imp,tax_exp,ets_exp,fit_exp,rps_exp,pricing_exp,techpol_exp,tax_impexp,ets_impexp,fit_impexp,rps_impexp,pricing_impexp,techpol_impexp,tax_eu,ets_eu,fit_eu,rps_eu,pricing_eu,techpol_eu,tax_contig,tax_comlang_off,tax_comrelig,tax_comcol,tax_col45,tax_fta_hmr,tax_fta_wto,ets_contig,ets_comlang_off,ets_comrelig,ets_comcol,ets_col45,ets_fta_hmr,ets_fta_wto,fit_contig,fit_comlang_off,fit_comrelig,fit_comcol,fit_col45,fit_fta_hmr,fit_fta_wto,rps_contig,rps_comlang_off,rps_comrelig,rps_comcol,rps_col45,rps_fta_hmr,rps_fta_wto,pricing_contig,pricing_comlang_off,pricing_comrelig,pricing_comcol,pricing_col45,pricing_fta_hmr,pricing_fta_wto,techpol_contig,techpol_comlang_off,techpol_comrelig,techpol_comcol,techpol_col45,techpol_fta_hmr,techpol_fta_wto,tax_ODA,ets_ODA,fit_ODA,rps_ODA,pricing_ODA,techpol_ODA,patents_ds_imp,capacity_ws_ds_imp,patents_ds_exp,capacity_ws_ds_exp,patents_ds_eu,capacity_ws_ds_eu,patents_ds_imp_imp,capacity_ws_ds_imp_imp,patents_ds,tax_leakage_index,ets_leakage_index,fit_leakage_index,rps_leakage_index,pricing_leakage_index,techpol_leakage_index,tax_share,ets_share,fit_share,rps_share,pricing_share,techpol_share,capacity_ds_global,patents_ds_global,ff_perc_tot,co2_int,ffperctot_co2int,innovator,Duration,imports,exports,co2_tot,co2_pc,gdp_pc_ppp,pop_tot,v2x_polyarchy,v2x_libdem,UniqueID,gdp_pc_ppp_sc,pop_tot_sc,co2_int_sc,ff_perc_tot_sc,v2x_polyarchy_sc
Australia,2016,1.0,0.0,0.0,1.0,1.0,1.0,0.1255078009350754,0.2787737259616683,0.706982564764849,0.4665019310380118,0.36595113078370023,0.7246016096492548,0.1668810515062317,0.1955367967089312,0.7235009277962551,0.6023791980738118,0.32426464095478474,0.7312951142696212,0.1456768097984821,0.23819662987457452,0.7150350867637293,0.5327406182416492,0.345629421195093,0.7278646202213456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4322712041,0.0,0.0,0.0,1.0,0.0,4.0,6.2680538861,0.0,0.0,0.0,2.0,0.0,16.0,9.257127925011998,0.0,0.0,0.0,7.0,0.0,4.0,2.928506994212001,0.0,0.0,0.0,4.0,0.0,4.0,6.5550768762,0.0,0.0,0.0,3.0,0.0,16.0,9.835779917011997,0.0,0.0,0.0,7.0,,,,,,,19.10717804247088,20350.572428022846,15.74025594095226,13498.866447055056,0.0,0.0,411.3122798217173,438078.3139426181,2.775390209098962,58.56855851231365,86.92204585455862,361.9885872754754,254.30209398558088,133.6998764114369,368.0725523449099,0.10895169416228698,0.09658983886379101,0.6485382530453057,0.5261991725949773,0.1954392998495415,0.6855921768987642,392.42052785873415,341.84387433125664,0.8479120636641814,745.8635489957068,632.4267010408399,0,27.0,21.52658435,19.25105708,375907.83700000006,15.53922046,48585.8902,24190907.0,0.878,0.828,Australia_2016,18.72271777008414,-2.5679093940760156,8.318567626412264,3.4355140071325803,7.133313734832306
Austria,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.009122658103200513,0.0,0.4388862867968397,0.0,0.009122658103200513,0.4388862867968397,0.009579144916764577,0.0,0.3752825926612985,0.0,0.009579144916764577,0.3752825926612985,0.00933102276170554,0.0,0.40985420610049256,0.0,0.00933102276170554,0.40985420610049256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71934503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.34096122,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71934503,0.0,0.0,0.0,0.0,1.0,1.0,0.34096122,0.0,0.0,1.0,1.0,,,,,,,3.520715331243531,83.71834929638702,3.0338202953471383,74.6574807492035,0.0,0.0,126.0097633898257,2996.3596581091497,0.540827330192271,9.240340392731799,0.0,274.9622586782201,0.0,9.240340392731799,274.9622586782201,0.0,0.0,0.055157289232961426,0.0,0.0,0.055157289232961426,2.5370907239158766,30.31896942699849,0.33098680075424264,115.87645086947414,38.353575756043426,0,1.0,35.79095483,35.69741465,57791.92,7.527096778,37700.877360000006,7677850.0,0.8590000000000001,0.772,Austria_1990,12.287780580705196,-7.641160091323014,-7.154049685871807,-4.75537854893539,6.762547264488557
Austria,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.012495017845801114,0.0,0.47208781791034476,0.0,0.012495017845801114,0.47208781791034476,0.02161595448777863,0.0,0.4540285981911667,0.0,0.02161595448777863,0.4540285981911667,0.016573753203614438,0.0,0.46401202691491894,0.0,0.016573753203614438,0.46401202691491894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7855850350000001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.83792323,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7855850350000001,0.0,0.0,1.0,1.0,2.0,2.0,0.83792323,0.0,0.0,2.0,2.0,,,,,,,3.8443415889538786,136.9670487931041,3.3564306784444717,109.75194272209639,0.0,0.0,136.31234809469143,4856.566358784145,0.6216612092657009,9.30576746043909,0.0,277.6156977867476,0.0,9.30576746043909,277.6156977867476,1.7286815576654863e-05,0.0,0.05404379190570656,0.0,1.7286815576654863e-05,0.05404379190570656,2.710860440329969,32.69936447908953,0.35001110954006504,115.16912759811746,40.31047413537841,0,2.0,35.45791781,34.59048808,61719.277,7.958754933,38610.97131,7754891.0,0.8759999999999999,0.782,Austria_1991,12.825804512396193,-7.617491045248347,-7.171421696070628,-4.453930582664722,7.094285685322436
Austria,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.01953973915657005,0.0,0.5552201723309941,0.0,0.01953973915657005,0.5552201723309941,0.029779363854083227,0.0,0.5455054508724457,0.0,0.029779363854083227,0.5455054508724457,0.024152656263313928,0.0,0.5508437223997508,0.0,0.024152656263313928,0.5508437223997508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8528050300000001,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.57700521,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8528050300000001,0.0,0.0,2.0,2.0,3.0,2.0,1.57700521,0.0,0.0,3.0,3.0,,,,,,,4.0687633497344935,165.199357045826,3.57815588274686,134.69397436883312,0.0,0.0,140.27020883269662,5695.231282831268,0.5951465538779099,13.808268845293076,0.0,315.34474679667153,0.0,13.808268845293076,315.34474679667153,0.0002588109210753463,0.0,0.07093638196247323,0.0,0.0002588109210753463,0.07093638196247323,2.7965965772403547,35.01669598099048,0.28018669683989333,68.62939464964035,19.229043393004176,0,3.0,34.47489981,33.15526766,56772.494000000006,7.240734735,38987.85004,7840709.0,0.862,0.767,Austria_1992,13.048605439800784,-7.591125471125013,-8.314447449882808,-5.560327006391642,6.82108933875336
Austria,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0197866546238273,0.0,0.5643829346934525,0.0,0.0197866546238273,0.5643829346934525,0.02870569772400833,0.0,0.5497760594237185,0.0,0.02870569772400833,0.5497760594237185,0.02382042019216675,0.0,0.5577767651904835,0.0,0.02382042019216675,0.5577767651904835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8528050300000001,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.657180205,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8528050300000001,0.0,0.0,3.0,2.0,3.0,2.0,1.657180205,0.0,0.0,4.0,4.0,,,,,,,4.34468334836021,237.4488940187834,3.893294856657178,210.4265646820901,0.0,0.0,138.16593763852,7551.14848489869,0.6010423217071907,13.461414523648735,0.0,318.57894520614644,0.0,13.461414523648735,318.57894520614644,0.0003028764582498344,0.0,0.11606732685512261,0.0,0.0003028764582498344,0.11606732685512261,3.057235170423418,37.133357982718614,0.24984028110525475,56.77361843156046,14.184336788303536,0,4.0,31.80115248,31.46389801,57219.867999999995,7.237860397,38871.37224,7905633.0,0.856,0.76,Austria_1993,12.979746786349985,-7.571179090011687,-8.605627838986067,-6.041178395516923,6.704005190223754
Austria,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.019446963166682305,0.0,0.5574565800643525,0.0,0.019446963166682305,0.5574565800643525,0.025842116817374267,0.0,0.5620358574806316,0.0,0.025842116817374267,0.5620358574806316,0.022316125783931398,0.0,0.5595110563591291,0.0,0.022316125783931398,0.5595110563591291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8528050300000001,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.5214242553,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8528050300000001,0.0,0.0,3.0,3.0,3.0,2.0,2.5214242553,0.0,0.0,6.0,6.0,,,,,,,4.446037988975499,345.61348800383684,4.040895845369409,318.44897508222095,0.0,0.0,150.40306042701613,11691.606425659656,0.6414021106429008,13.119897462345156,0.0,311.14106295692375,0.0,13.119897462345156,311.14106295692375,0.0006292667459031066,0.0,0.13459112016862215,0.0,0.0006292667459031066,0.13459112016862215,3.33284920233021,39.12009716610782,0.2821139814632222,66.26059948728061,18.693041535496672,0,5.0,33.82855945,32.15853389,57172.197,7.204050771,39652.205460000005,7936118.0,0.857,0.7609999999999999,Austria_1994,13.44135512801553,-7.561813286483874,-8.372625563605126,-5.529788391997401,6.723519214978687
Austria,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.01938108523873745,0.0,0.5889319005055182,0.0,0.01938108523873745,0.5889319005055182,0.026872092344781218,0.0,0.5683913803321099,0.0,0.026872092344781218,0.5683913803321099,0.022862410754425116,0.0,0.5793860228988222,0.0,0.022862410754425116,0.5793860228988222,1.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.8528050300000001,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.5214242553,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8528050300000001,0.0,0.0,3.0,3.0,3.0,2.0,2.5214242553,0.0,0.0,6.0,6.0,,,,,,,4.831045432347668,575.9559610446692,4.168481370323787,497.0646666121257,18.79360950690787,2238.932886878032,167.75061649990153,19999.18421282266,0.6430928278571824,13.433738307536965,0.0,327.84926454063475,0.0,13.433738307536965,327.84926454063475,0.0005994626701550082,0.0,0.13808125198891552,0.0,0.0005994626701550082,0.13808125198891552,4.027662694548279,41.40372169646166,0.2839037463011557,77.38319096272309,21.969377815054823,0,6.0,34.72346076,33.53314035,59918.78,7.538586345,40647.83777,7948278.0,0.8590000000000001,0.765,Austria_1995,14.029947118924582,-7.558077410777848,-8.099452347943636,-5.501428834939544,6.762547264488557
Austria,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.01718959407580806,0.0,0.5802739921372112,0.0,0.01718959407580806,0.5802739921372112,0.028722105340121533,0.0,0.5498542479073113,0.0,0.028722105340121533,0.5498542479073113,0.022518019978399917,0.0,0.5662190001766664,0.0,0.022518019978399917,0.5662190001766664,1.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.8528050300000001,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.5214242553,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8528050300000001,0.0,0.0,3.0,3.0,3.0,2.0,2.5214242553,0.0,0.0,6.0,6.0,,,,,,,5.037838309076146,743.2905012617351,4.3352752004172865,642.5322557764704,19.928431551734427,3087.8200835365687,180.52788796394506,26635.36542939392,0.6846298435065293,12.01254536048275,0.0,319.48880334506623,0.0,12.01254536048275,319.48880334506623,0.0008540162662808655,0.0,0.13516906266123221,0.0,0.0008540162662808655,0.13516906266123221,4.795752590911807,43.95974499678333,0.31882581364501433,132.02276091428132,42.09226416815694,0,7.0,35.83439501,34.24927611,63332.757000000005,7.957359181,41546.73825,7959017.0,0.858,0.76,Austria_1996,14.56135376155585,-7.55477810409964,-6.7574928721341205,-4.948074371590067,6.74303323973362
Austria,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0295847044944512,0.0,0.5597950541951164,0.0,0.0295847044944512,0.5597950541951164,0.05310717157572766,0.0,0.5187417620132846,0.0,0.05310717157572766,0.5187417620132846,0.040820216605889525,0.0,0.5401859392187993,0.0,0.040820216605889525,0.5401859392187993,1.0,0.0,5.0,0.0,1.0,5.0,1.0,0.0,1.48692704,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.5825002592999997,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.48692704,0.0,0.0,3.0,3.0,3.0,2.0,2.5825002592999997,0.0,0.0,6.0,6.0,,,,,,,5.3369618262568626,892.1803986992223,4.421452533858261,747.8039131803986,21.002370956122203,4177.057772631316,201.94854064130362,33759.75608812847,0.7532237668241174,18.5777880337203,0.0,298.6257856037348,0.0,18.5777880337203,298.6257856037348,0.0004568757938261842,0.0,0.1313790510902512,0.0,0.0004568757938261842,0.1313790510902512,5.796300568184429,46.952571542530286,0.30866745283018865,131.61328125,40.624736282060724,0,8.0,37.83960748,37.02808274,62797.375,7.881156109,42368.52272,7968041.0,0.858,0.76,Austria_1997,15.047171419778937,-7.552005691075694,-6.767549779904822,-5.109037760207631,6.74303323973362
Austria,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.03156763108223342,0.0,0.5842450496802258,0.0,0.03156763108223342,0.5842450496802258,0.05330778255404607,0.0,0.5598187750837269,0.0,0.05330778255404607,0.5598187750837269,0.04196781276038139,0.0,0.5725598646044322,0.0,0.04196781276038139,0.5725598646044322,1.0,0.0,6.0,0.0,1.0,6.0,1.0,0.0,1.48692704,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.6393982612999998,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.48692704,0.0,0.0,3.0,3.0,3.0,2.0,2.6393982612999998,0.0,0.0,7.0,7.0,,,,,,,5.906781064335709,1203.8597690728989,5.017056771858753,1046.105283867017,22.78070450556564,5683.401704453188,227.86074364621453,46440.24879861714,0.7614158789310159,19.743863246725866,0.0,300.2589506051333,0.0,19.743863246725866,300.2589506051333,0.00045107964317017923,0.0,0.12939148229640277,0.0,0.00045107964317017923,0.12939148229640277,7.511765930946567,51.10749094775481,0.2928963749542292,112.78434639326255,33.0341262101687,0,9.0,38.57612821,38.35102119,63805.8,7.998932904,43837.79104,7976789.0,0.845,0.752,Austria_1998,15.915764731750105,-7.549318072599023,-7.229992430401531,-5.358936949982518,6.489350917919474
Austria,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.02751401958620971,0.0,0.6216502648335636,0.07217578008168607,0.02751401958620971,0.6216502648335636,0.04443995823840543,0.0,0.5795138776332873,0.08597062424093092,0.04443995823840543,0.5795138776332873,0.03564985954084161,0.0,0.6013964455581773,0.0788065877777866,0.03564985954084161,0.6013964455581773,1.0,0.0,7.0,1.0,1.0,7.0,1.0,0.0,1.48692704,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.176083296299999,0.0,0.0,10.0,10.0,1.0,0.0,0.73908198,0.0,0.0,1.0,1.0,1.0,0.0,1.48692704,0.0,0.0,4.0,4.0,4.0,2.0,4.176083296299999,0.0,0.0,10.0,10.0,,,,,,,6.568696397891995,1937.4194481927238,5.44207298499325,1565.8191901186874,24.90539736869603,8313.80933120499,255.54266899582518,75371.6273010382,0.7788632535736508,14.45322777009918,0.0,303.85203575324056,36.18171855494923,14.45322777009918,303.85203575324056,0.0003914063824444735,0.0,0.13651069146861075,0.014991074966844205,0.0003914063824444735,0.13651069146861075,10.966851856679389,56.21468740704981,0.2735225201770372,106.85734617721079,29.227890625820788,0,10.0,38.90310246,39.35703789,62016.304000000004,7.759483223999999,45308.568510000005,7992324.0,0.846,0.7559999999999999,Austria_1999,16.785250214047775,-7.544545307048603,-7.375560818112256,-5.665923615682568,6.508864942674407
Austria,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.02860911074020883,0.0,0.6026408992883011,0.06842830228788331,0.02860911074020883,0.6026408992883011,0.04390142169186591,0.0,0.5672014234751955,0.0882977842897617,0.04390142169186591,0.5672014234751955,0.03599988424939419,0.0,0.5855130014939829,0.07803122245377266,0.03599988424939419,0.5855130014939829,1.0,0.0,7.0,1.0,1.0,7.0,1.0,0.0,1.547587641,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.176083296299999,0.0,0.0,10.0,10.0,1.0,0.0,0.73908198,0.0,0.0,1.0,1.0,1.0,0.0,1.547587641,0.0,0.0,4.0,5.0,4.0,2.0,4.176083296299999,0.0,0.0,10.0,10.0,,,,,,,6.923664915362309,2699.5494022759226,5.820540505515649,2163.135368255528,27.099798335178217,11683.04743385095,290.89239252283386,113419.4669963366,0.8488905032487734,15.39287896151332,0.0,289.1390649832346,34.4810215228644,15.39287896151332,289.1390649832346,0.001597361635389768,0.0,0.1366264450779101,0.015513898485094048,0.001597361635389768,0.1366264450779101,14.673049862191718,61.513428279136185,0.26441643646408836,103.37297997237569,27.333514990969153,0,11.0,42.01422167,43.34627395,62265.66,7.771971173,46725.56529,8011566.0,0.873,0.782,Austria_2000,17.62294194770789,-7.538633652415761,-7.46113759424564,-5.810213242541683,7.035743611057633
Austria,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.030780104834032287,0.0,0.634293538278396,0.09240592506516289,0.030780104834032287,0.6596055270277703,0.04401308997167922,0.0,0.5924089179667037,0.10771774018358439,0.04401308997167922,0.6132549526713214,0.0372189167874999,0.0,0.6139136171098809,0.09985623935088644,0.0372189167874999,0.6370525936486385,1.0,0.0,8.0,2.0,1.0,9.0,1.0,0.0,1.547587641,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.027036936299999,0.0,0.0,12.0,12.0,1.0,1.0,1.81674302,0.0,0.0,2.0,2.0,1.0,0.0,1.547587641,0.0,0.0,4.0,5.0,4.0,3.0,6.1046979763,0.0,0.0,13.0,13.0,,,,,,,7.7402334910590085,3855.1223021894425,6.473256128256307,3051.840941986989,30.30433830470746,15926.699455625912,332.2039268232704,165458.4152597802,0.9833856393170666,17.279768009715756,0.0,296.38068944988913,40.422852402120256,17.279768009715756,304.00802578085194,0.0014386967780213855,0.0,0.13920398908502116,0.04284598552698585,0.0014386967780213855,0.1674824045707768,20.530701790568965,68.44963243557835,0.2966048492458049,123.91798021616303,36.75467384085967,0,12.0,42.91910925,44.61755552,65877.655,8.191402004,47136.87133,8042293.0,0.873,0.782,Austria_2001,17.866095407599648,-7.529193500045773,-6.956548012334538,-5.300174655607038,7.035743611057633
Austria,2002,0.0,0.0,1.0,0.0,0.0,1.0,0.031091914485463615,0.0,0.6603843297709826,0.1181839865729578,0.031091914485463615,0.7099978747890509,0.0444685350303524,0.0,0.6244603918327756,0.1654666141130063,0.0444685350303524,0.694200164583397,0.03779759679524772,0.0,0.6423757068664431,0.14188670565595995,0.03779759679524772,0.7020785034122776,1.0,0.0,8.0,3.0,1.0,10.0,1.0,0.0,1.547587641,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,6.9121790483,0.0,0.0,15.0,15.0,1.0,1.0,2.7258901,0.0,0.0,3.0,3.0,1.0,0.0,1.547587641,0.0,0.0,4.0,5.0,5.0,3.0,8.1167170983,0.0,0.0,17.0,17.0,,,,,,,8.24303452440493,5127.50585896243,6.908322701168031,4020.449990815559,33.04842145882496,21115.134091947995,343.1474855863196,213451.82258096855,1.043748944833697,17.57849291667784,0.0,316.6801916925585,53.44711917371397,17.57849291667784,335.68375371393387,0.001363819923584219,0.0,0.16035254269437615,0.06852821295611597,0.001363819923584219,0.21191965615921965,26.627059414008617,74.7271765777985,0.29888363810697893,109.36165331141703,32.68640881111046,0,13.0,41.6287818,45.319386200000004,67010.758,8.291402441,47680.20688,8081957.0,0.873,0.782,Austria_2002,18.187301288419413,-7.517007663367827,-7.314054501498401,-5.264066312565786,7.035743611057633
Austria,2003,0.0,0.0,1.0,0.0,0.0,1.0,0.03249901733635727,0.0,0.7542983368444665,0.1392618897676351,0.03249901733635727,0.8106477176949358,0.045923443542488805,0.0,0.687969830639172,0.19578509541240172,0.045923443542488805,0.7674823614755019,0.03913074201321227,0.0,0.7215317675605093,0.1671845981153587,0.03913074201321227,0.789323844806059,1.0,0.0,8.0,5.0,1.0,10.0,1.0,0.0,1.547587641,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,8.1836976893,0.0,0.0,17.0,18.0,1.0,1.0,3.6250241226,0.0,0.0,5.0,5.0,1.0,0.0,1.547587641,0.0,0.0,4.0,5.0,7.0,3.0,9.394148739900002,0.0,0.0,19.0,20.0,,,,,,,9.079445171084203,6139.834978844433,7.7094872735925,4816.836640643779,36.93256050802268,25147.013549949992,379.67486545314904,256749.28099366784,1.1913626771215424,18.207778185160013,0.0,340.6433913323572,59.137017043778556,18.207778185160013,363.34853100954933,0.0014526472419978094,0.0,0.1703933345110459,0.11554536880854946,0.0014526472419978094,0.2690675478039464,33.037941744239056,84.34153488890772,0.3816593099720746,163.2594180704441,62.30947684720814,0,14.0,41.8169677,44.57041472,71854.865,8.847570801,47895.21912,8121423.0,0.877,0.785,Austria_2003,18.314410946412952,-7.504882657560753,-5.990313919216131,-3.952451881716307,7.113799710077373
Austria,2004,0.0,0.0,1.0,0.0,0.0,1.0,0.031894534248174525,0.0,0.7622513847514606,0.14882994473257818,0.031894534248174525,0.8257599264857968,0.04977423962666144,0.0,0.6729805228850196,0.19744260498411484,0.04977423962666144,0.7648808400994984,0.040774316249968474,0.0,0.7179158783375769,0.172972950247664,0.040774316249968474,0.7955249195807523,4.0,0.0,15.0,6.0,4.0,18.0,1.0,0.0,1.547587641,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,9.0369836994,0.0,0.0,20.0,20.0,1.0,1.0,4.3443691526,0.0,0.0,6.0,6.0,1.0,0.0,1.547587641,0.0,0.0,5.0,5.0,7.0,3.0,10.96677978,0.0,0.0,23.0,23.0,,,,,,,10.491063187537863,7601.659333868578,8.787178721608703,5732.394755322418,40.90390684124664,30783.899500211865,460.8213219043805,333903.8799290854,1.2949139792014024,16.69271546271052,0.0,338.0512737054013,65.76871849542371,16.69271546271052,367.9699537150742,0.0024742251518861795,0.0,0.17521746045491546,0.11303692505721964,0.0024742251518861795,0.27045208683244626,40.00225167715292,94.55976562627976,0.34682246615070733,146.36710674962484,50.76340092624873,0,15.0,43.92513072,46.86721497,72140.891,8.827850116,48900.88039,8171966.0,0.862,0.778,Austria_2004,18.90893179828188,-7.48935450247772,-6.405192683185086,-4.504455943438965,6.82108933875336
Austria,2005,0.0,1.0,1.0,0.0,1.0,1.0,0.02898965186246235,0.7893494109511379,0.7734802037837983,0.14952137590839604,0.7898317697413492,0.8409601343474881,0.04864813086322501,0.6947565215153507,0.6890427816764937,0.19595995211087477,0.698094300355723,0.7817499358836365,0.038735517341129275,0.7424541462847396,0.731619602198534,0.1725437123095298,0.7443521049132129,0.8116061528328712,4.0,23.0,16.0,6.0,23.0,19.0,1.0,0.0,1.547587641,0.0,0.0,5.0,5.0,6.0,3.0,11.332553857299999,0.0,0.0,23.0,24.0,7.0,2.0,10.74821379931,0.0,0.0,22.0,22.0,1.0,1.0,4.3443691526,0.0,0.0,6.0,6.0,6.0,3.0,11.398793862299998,0.0,0.0,24.0,25.0,7.0,3.0,12.67800987991,0.0,0.0,25.0,25.0,,,,,,,11.680661297445225,8674.643314259496,9.622540492003475,6530.559042556795,46.43127485567875,36567.903365588325,530.4661768439436,393950.7153937052,1.463920526546729,16.399125036369966,366.31309049322147,347.48865924743797,66.86280802223948,366.31415168255995,380.27248395552266,0.0027687616340083387,0.11776737032069778,0.3614224736493026,0.12446691076015991,0.11778407542565271,0.466862800443243,49.431703535723976,108.09169729661798,0.3550234083160694,142.62530381873646,50.63532147384272,0,16.0,45.41405348,48.61975220000001,73816.71,8.971590197000001,49658.78404,8227829.0,0.855,0.774,Austria_2005,19.35698477304999,-7.472191901773302,-6.49709216014234,-4.3745086552045525,6.684491165468817
Austria,2006,0.0,1.0,1.0,0.0,1.0,1.0,0.03154846089852594,0.7823850179272798,0.7707150490132134,0.1523627968138701,0.7846372657502101,0.8376873006646172,0.05332745273667163,0.6956586170252989,0.681837592177085,0.20105612358069733,0.6994755231945017,0.7754486434993187,0.04241992327091,0.7390936290923384,0.7263499133389891,0.17666914091215755,0.7421269105123954,0.8066195072374142,4.0,23.0,16.0,6.0,23.0,19.0,1.0,0.0,1.547587641,0.0,0.0,5.0,5.0,6.0,3.0,11.332553857299999,0.0,0.0,23.0,24.0,7.0,2.0,11.56730479931,0.0,0.0,22.0,22.0,1.0,1.0,4.3443691526,0.0,0.0,6.0,6.0,6.0,3.0,11.398793862299998,0.0,0.0,24.0,25.0,7.0,3.0,13.49710087991,0.0,0.0,25.0,25.0,,,,,,,13.199057853973029,9834.316056582995,10.750072390934944,7359.500256284011,53.681426868798866,43162.445543834925,623.6111656516317,464638.413383896,1.6378368423152079,17.437866089713445,361.44911856034224,345.08654354976676,67.57073260952946,361.4554248542465,377.54021646070527,0.002528629381932542,0.11295208855113362,0.3924751987155729,0.11941987582635868,0.11296888025835697,0.4940483481573389,60.486484168965355,125.34118036056181,0.3271491766605554,131.67782954602794,43.07829352043199,0,17.0,47.24664234,50.84166886,71818.195,8.685610489,51120.44956,8268641.0,0.863,0.78,Austria_2006,20.2210835069088,-7.459653368934951,-6.765964460006097,-4.816187274833251,6.8406033635082935
